CUID,Species,Year,Region,Spawner.Abundance
1300,Sockeye,1957,Columbia,NA
1300,Sockeye,1956,Columbia,NA
1300,Sockeye,1955,Columbia,NA
1300,Sockeye,1954,Columbia,NA
1300,Sockeye,1953,Columbia,NA
1300,Sockeye,1952,Columbia,NA
1300,Sockeye,1951,Columbia,NA
1300,Sockeye,1950,Columbia,NA
979,Chum,1950,VIMI,NA
979,Chum,1951,VIMI,NA
979,Chum,1952,VIMI,NA
979,Chum,1953,VIMI,17250
979,Chum,1954,VIMI,6500
979,Chum,1955,VIMI,4650
979,Chum,1956,VIMI,18000
979,Chum,1957,VIMI,38900
979,Chum,1958,VIMI,40000
979,Chum,1959,VIMI,20000
979,Chum,1960,VIMI,19250
979,Chum,1961,VIMI,42000
979,Chum,1962,VIMI,16500
979,Chum,1963,VIMI,9750
979,Chum,1964,VIMI,16500
979,Chum,1965,VIMI,2275
979,Chum,1966,VIMI,4342
979,Chum,1967,VIMI,998
979,Chum,1968,VIMI,1350
979,Chum,1969,VIMI,129
979,Chum,1970,VIMI,11119
979,Chum,1971,VIMI,1112
979,Chum,1972,VIMI,39805
979,Chum,1973,VIMI,34238
979,Chum,1974,VIMI,9186
979,Chum,1975,VIMI,7775
979,Chum,1976,VIMI,20600
979,Chum,1977,VIMI,1180
979,Chum,1978,VIMI,8895
979,Chum,1979,VIMI,NA
979,Chum,1980,VIMI,NA
979,Chum,1981,VIMI,445
979,Chum,1982,VIMI,NA
979,Chum,1983,VIMI,1038
979,Chum,1984,VIMI,NA
979,Chum,1985,VIMI,15
979,Chum,1986,VIMI,5890
979,Chum,1987,VIMI,3436
979,Chum,1988,VIMI,2945
979,Chum,1989,VIMI,NA
979,Chum,1990,VIMI,2700
979,Chum,1991,VIMI,NA
979,Chum,1992,VIMI,148
979,Chum,1993,VIMI,1115
979,Chum,1994,VIMI,148
979,Chum,1995,VIMI,237
979,Chum,1996,VIMI,NA
979,Chum,1997,VIMI,2224
979,Chum,1998,VIMI,14148
979,Chum,1999,VIMI,132
979,Chum,2000,VIMI,3717
979,Chum,2001,VIMI,516
979,Chum,2002,VIMI,3706
979,Chum,2003,VIMI,7579
979,Chum,2004,VIMI,NA
979,Chum,2005,VIMI,NA
979,Chum,2006,VIMI,NA
979,Chum,2007,VIMI,NA
979,Chum,2008,VIMI,NA
979,Chum,2009,VIMI,NA
979,Chum,2010,VIMI,NA
979,Chum,2011,VIMI,NA
979,Chum,2012,VIMI,NA
979,Chum,2013,VIMI,NA
979,Chum,2014,VIMI,NA
979,Chum,2015,VIMI,NA
979,Chum,2016,VIMI,NA
979,Chum,2017,VIMI,NA
979,Chum,2018,VIMI,NA
979,Chum,2019,VIMI,NA
979,Chum,2020,VIMI,NA
978,Chum,1950,VIMI,NA
978,Chum,1951,VIMI,NA
978,Chum,1952,VIMI,NA
978,Chum,1953,VIMI,540337
978,Chum,1954,VIMI,621272
978,Chum,1955,VIMI,160210
978,Chum,1956,VIMI,259685
978,Chum,1957,VIMI,323134
978,Chum,1958,VIMI,494138
978,Chum,1959,VIMI,291000
978,Chum,1960,VIMI,504435
978,Chum,1961,VIMI,183684
978,Chum,1962,VIMI,234843
978,Chum,1963,VIMI,174573
978,Chum,1964,VIMI,280643
978,Chum,1965,VIMI,172961
978,Chum,1966,VIMI,316598
978,Chum,1967,VIMI,288160
978,Chum,1968,VIMI,434989
978,Chum,1969,VIMI,337734
978,Chum,1970,VIMI,432292
978,Chum,1971,VIMI,251432
978,Chum,1972,VIMI,561543
978,Chum,1973,VIMI,500190
978,Chum,1974,VIMI,376053
978,Chum,1975,VIMI,246453
978,Chum,1976,VIMI,305248
978,Chum,1977,VIMI,278864
978,Chum,1978,VIMI,475062
978,Chum,1979,VIMI,131337
978,Chum,1980,VIMI,437208
978,Chum,1981,VIMI,276368
978,Chum,1982,VIMI,459407
978,Chum,1983,VIMI,296538
978,Chum,1984,VIMI,269729
978,Chum,1985,VIMI,469613
978,Chum,1986,VIMI,322296
978,Chum,1987,VIMI,167645
978,Chum,1988,VIMI,217818
978,Chum,1989,VIMI,113395
978,Chum,1990,VIMI,102606
978,Chum,1991,VIMI,314705
978,Chum,1992,VIMI,584417
978,Chum,1993,VIMI,401935
978,Chum,1994,VIMI,365177
978,Chum,1995,VIMI,102940
978,Chum,1996,VIMI,203735
978,Chum,1997,VIMI,303848
978,Chum,1998,VIMI,910909
978,Chum,1999,VIMI,385422
978,Chum,2000,VIMI,118260
978,Chum,2001,VIMI,204394
978,Chum,2002,VIMI,453194
978,Chum,2003,VIMI,346187
978,Chum,2004,VIMI,478356
978,Chum,2005,VIMI,319576
978,Chum,2006,VIMI,307153
978,Chum,2007,VIMI,296257
978,Chum,2008,VIMI,109014
978,Chum,2009,VIMI,162823
978,Chum,2010,VIMI,171146
978,Chum,2011,VIMI,445095
978,Chum,2012,VIMI,227737
978,Chum,2013,VIMI,173339
978,Chum,2014,VIMI,130129
978,Chum,2015,VIMI,205616
978,Chum,2016,VIMI,NA
978,Chum,2017,VIMI,NA
978,Chum,2018,VIMI,NA
978,Chum,2019,VIMI,NA
978,Chum,2020,VIMI,NA
977,Chum,1950,VIMI,NA
977,Chum,1951,VIMI,NA
977,Chum,1952,VIMI,NA
977,Chum,1953,VIMI,109919
977,Chum,1954,VIMI,108591
977,Chum,1955,VIMI,23618
977,Chum,1956,VIMI,72183
977,Chum,1957,VIMI,75116
977,Chum,1958,VIMI,54596
977,Chum,1959,VIMI,23179
977,Chum,1960,VIMI,14306
977,Chum,1961,VIMI,25226
977,Chum,1962,VIMI,11893
977,Chum,1963,VIMI,14952
977,Chum,1964,VIMI,46550
977,Chum,1965,VIMI,19914
977,Chum,1966,VIMI,40112
977,Chum,1967,VIMI,15167
977,Chum,1968,VIMI,43325
977,Chum,1969,VIMI,25141
977,Chum,1970,VIMI,48702
977,Chum,1971,VIMI,23032
977,Chum,1972,VIMI,84914
977,Chum,1973,VIMI,71602
977,Chum,1974,VIMI,95787
977,Chum,1975,VIMI,21677
977,Chum,1976,VIMI,27613
977,Chum,1977,VIMI,25592
977,Chum,1978,VIMI,40247
977,Chum,1979,VIMI,21215
977,Chum,1980,VIMI,105602
977,Chum,1981,VIMI,38905
977,Chum,1982,VIMI,110529
977,Chum,1983,VIMI,40295
977,Chum,1984,VIMI,48343
977,Chum,1985,VIMI,70673
977,Chum,1986,VIMI,75655
977,Chum,1987,VIMI,36312
977,Chum,1988,VIMI,58777
977,Chum,1989,VIMI,23302
977,Chum,1990,VIMI,19233
977,Chum,1991,VIMI,29013
977,Chum,1992,VIMI,81275
977,Chum,1993,VIMI,28162
977,Chum,1994,VIMI,49139
977,Chum,1995,VIMI,13978
977,Chum,1996,VIMI,23002
977,Chum,1997,VIMI,64461
977,Chum,1998,VIMI,140851
977,Chum,1999,VIMI,68048
977,Chum,2000,VIMI,102401
977,Chum,2001,VIMI,24481
977,Chum,2002,VIMI,51441
977,Chum,2003,VIMI,34820
977,Chum,2004,VIMI,120569
977,Chum,2005,VIMI,39846
977,Chum,2006,VIMI,21795
977,Chum,2007,VIMI,43347
977,Chum,2008,VIMI,159859
977,Chum,2009,VIMI,27920
977,Chum,2010,VIMI,51302
977,Chum,2011,VIMI,114581
977,Chum,2012,VIMI,39949
977,Chum,2013,VIMI,98325
977,Chum,2014,VIMI,133375
977,Chum,2015,VIMI,57862
977,Chum,2016,VIMI,NA
977,Chum,2017,VIMI,NA
977,Chum,2018,VIMI,NA
977,Chum,2019,VIMI,NA
977,Chum,2020,VIMI,NA
976,Sockeye,1950,VIMI,NA
976,Sockeye,1951,VIMI,NA
976,Sockeye,1952,VIMI,NA
976,Sockeye,1953,VIMI,NA
976,Sockeye,1954,VIMI,NA
976,Sockeye,1955,VIMI,NA
976,Sockeye,1956,VIMI,NA
976,Sockeye,1957,VIMI,NA
976,Sockeye,1958,VIMI,NA
976,Sockeye,1959,VIMI,NA
976,Sockeye,1960,VIMI,NA
976,Sockeye,1961,VIMI,NA
976,Sockeye,1962,VIMI,NA
976,Sockeye,1963,VIMI,NA
976,Sockeye,1964,VIMI,NA
976,Sockeye,1965,VIMI,NA
976,Sockeye,1966,VIMI,NA
976,Sockeye,1967,VIMI,NA
976,Sockeye,1968,VIMI,NA
976,Sockeye,1969,VIMI,NA
976,Sockeye,1970,VIMI,NA
976,Sockeye,1971,VIMI,NA
976,Sockeye,1972,VIMI,NA
976,Sockeye,1973,VIMI,NA
976,Sockeye,1974,VIMI,NA
976,Sockeye,1975,VIMI,NA
976,Sockeye,1976,VIMI,NA
976,Sockeye,1977,VIMI,NA
976,Sockeye,1978,VIMI,NA
976,Sockeye,1979,VIMI,NA
976,Sockeye,1980,VIMI,NA
976,Sockeye,1981,VIMI,NA
976,Sockeye,1982,VIMI,NA
976,Sockeye,1983,VIMI,NA
976,Sockeye,1984,VIMI,NA
976,Sockeye,1985,VIMI,NA
976,Sockeye,1986,VIMI,NA
976,Sockeye,1987,VIMI,NA
976,Sockeye,1988,VIMI,NA
976,Sockeye,1989,VIMI,NA
976,Sockeye,1990,VIMI,NA
976,Sockeye,1991,VIMI,NA
976,Sockeye,1992,VIMI,NA
976,Sockeye,1993,VIMI,NA
976,Sockeye,1994,VIMI,NA
976,Sockeye,1995,VIMI,NA
976,Sockeye,1996,VIMI,NA
976,Sockeye,1997,VIMI,NA
976,Sockeye,1998,VIMI,NA
976,Sockeye,1999,VIMI,NA
976,Sockeye,2000,VIMI,NA
976,Sockeye,2001,VIMI,NA
976,Sockeye,2002,VIMI,NA
976,Sockeye,2003,VIMI,NA
976,Sockeye,2004,VIMI,NA
976,Sockeye,2005,VIMI,NA
976,Sockeye,2006,VIMI,NA
976,Sockeye,2007,VIMI,NA
976,Sockeye,2008,VIMI,NA
976,Sockeye,2009,VIMI,NA
976,Sockeye,2010,VIMI,NA
976,Sockeye,2011,VIMI,NA
976,Sockeye,2012,VIMI,NA
976,Sockeye,2013,VIMI,NA
976,Sockeye,2014,VIMI,NA
976,Sockeye,2015,VIMI,NA
976,Sockeye,2016,VIMI,NA
976,Sockeye,2017,VIMI,NA
976,Sockeye,2018,VIMI,NA
976,Sockeye,2019,VIMI,NA
976,Sockeye,2020,VIMI,NA
974,Sockeye,1950,VIMI,NA
974,Sockeye,1951,VIMI,NA
974,Sockeye,1952,VIMI,NA
974,Sockeye,1953,VIMI,NA
974,Sockeye,1954,VIMI,NA
974,Sockeye,1955,VIMI,NA
974,Sockeye,1956,VIMI,NA
974,Sockeye,1957,VIMI,NA
974,Sockeye,1958,VIMI,NA
974,Sockeye,1959,VIMI,NA
974,Sockeye,1960,VIMI,NA
974,Sockeye,1961,VIMI,NA
974,Sockeye,1962,VIMI,NA
974,Sockeye,1963,VIMI,NA
974,Sockeye,1964,VIMI,NA
974,Sockeye,1965,VIMI,NA
974,Sockeye,1966,VIMI,NA
974,Sockeye,1967,VIMI,NA
974,Sockeye,1968,VIMI,NA
974,Sockeye,1969,VIMI,NA
974,Sockeye,1970,VIMI,NA
974,Sockeye,1971,VIMI,NA
974,Sockeye,1972,VIMI,NA
974,Sockeye,1973,VIMI,NA
974,Sockeye,1974,VIMI,NA
974,Sockeye,1975,VIMI,NA
974,Sockeye,1976,VIMI,NA
974,Sockeye,1977,VIMI,NA
974,Sockeye,1978,VIMI,NA
974,Sockeye,1979,VIMI,NA
974,Sockeye,1980,VIMI,NA
974,Sockeye,1981,VIMI,NA
974,Sockeye,1982,VIMI,NA
974,Sockeye,1983,VIMI,NA
974,Sockeye,1984,VIMI,NA
974,Sockeye,1985,VIMI,NA
974,Sockeye,1986,VIMI,NA
974,Sockeye,1987,VIMI,NA
974,Sockeye,1988,VIMI,NA
974,Sockeye,1989,VIMI,NA
974,Sockeye,1990,VIMI,NA
974,Sockeye,1991,VIMI,NA
974,Sockeye,1992,VIMI,NA
974,Sockeye,1993,VIMI,NA
974,Sockeye,1994,VIMI,NA
974,Sockeye,1995,VIMI,NA
974,Sockeye,1996,VIMI,NA
974,Sockeye,1997,VIMI,NA
974,Sockeye,1998,VIMI,NA
974,Sockeye,1999,VIMI,NA
974,Sockeye,2000,VIMI,NA
974,Sockeye,2001,VIMI,NA
974,Sockeye,2002,VIMI,NA
974,Sockeye,2003,VIMI,NA
974,Sockeye,2004,VIMI,NA
974,Sockeye,2005,VIMI,NA
974,Sockeye,2006,VIMI,NA
974,Sockeye,2007,VIMI,NA
974,Sockeye,2008,VIMI,NA
974,Sockeye,2009,VIMI,NA
974,Sockeye,2010,VIMI,NA
974,Sockeye,2011,VIMI,NA
974,Sockeye,2012,VIMI,NA
974,Sockeye,2013,VIMI,NA
974,Sockeye,2014,VIMI,NA
974,Sockeye,2015,VIMI,NA
974,Sockeye,2016,VIMI,NA
974,Sockeye,2017,VIMI,NA
974,Sockeye,2018,VIMI,NA
974,Sockeye,2019,VIMI,NA
974,Sockeye,2020,VIMI,NA
973,Sockeye,1950,VIMI,NA
973,Sockeye,1951,VIMI,NA
973,Sockeye,1952,VIMI,NA
973,Sockeye,1953,VIMI,NA
973,Sockeye,1954,VIMI,NA
973,Sockeye,1955,VIMI,NA
973,Sockeye,1956,VIMI,NA
973,Sockeye,1957,VIMI,NA
973,Sockeye,1958,VIMI,NA
973,Sockeye,1959,VIMI,NA
973,Sockeye,1960,VIMI,NA
973,Sockeye,1961,VIMI,NA
973,Sockeye,1962,VIMI,NA
973,Sockeye,1963,VIMI,NA
973,Sockeye,1964,VIMI,NA
973,Sockeye,1965,VIMI,NA
973,Sockeye,1966,VIMI,NA
973,Sockeye,1967,VIMI,NA
973,Sockeye,1968,VIMI,NA
973,Sockeye,1969,VIMI,NA
973,Sockeye,1970,VIMI,NA
973,Sockeye,1971,VIMI,NA
973,Sockeye,1972,VIMI,NA
973,Sockeye,1973,VIMI,NA
973,Sockeye,1974,VIMI,NA
973,Sockeye,1975,VIMI,NA
973,Sockeye,1976,VIMI,NA
973,Sockeye,1977,VIMI,NA
973,Sockeye,1978,VIMI,NA
973,Sockeye,1979,VIMI,NA
973,Sockeye,1980,VIMI,NA
973,Sockeye,1981,VIMI,NA
973,Sockeye,1982,VIMI,NA
973,Sockeye,1983,VIMI,NA
973,Sockeye,1984,VIMI,NA
973,Sockeye,1985,VIMI,NA
973,Sockeye,1986,VIMI,NA
973,Sockeye,1987,VIMI,NA
973,Sockeye,1988,VIMI,NA
973,Sockeye,1989,VIMI,NA
973,Sockeye,1990,VIMI,NA
973,Sockeye,1991,VIMI,NA
973,Sockeye,1992,VIMI,NA
973,Sockeye,1993,VIMI,NA
973,Sockeye,1994,VIMI,NA
973,Sockeye,1995,VIMI,NA
973,Sockeye,1996,VIMI,NA
973,Sockeye,1997,VIMI,NA
973,Sockeye,1998,VIMI,NA
973,Sockeye,1999,VIMI,NA
973,Sockeye,2000,VIMI,NA
973,Sockeye,2001,VIMI,NA
973,Sockeye,2002,VIMI,NA
973,Sockeye,2003,VIMI,NA
973,Sockeye,2004,VIMI,NA
973,Sockeye,2005,VIMI,NA
973,Sockeye,2006,VIMI,NA
973,Sockeye,2007,VIMI,NA
973,Sockeye,2008,VIMI,NA
973,Sockeye,2009,VIMI,NA
973,Sockeye,2010,VIMI,NA
973,Sockeye,2011,VIMI,NA
973,Sockeye,2012,VIMI,NA
973,Sockeye,2013,VIMI,NA
973,Sockeye,2014,VIMI,NA
973,Sockeye,2015,VIMI,NA
973,Sockeye,2016,VIMI,NA
973,Sockeye,2017,VIMI,NA
973,Sockeye,2018,VIMI,NA
973,Sockeye,2019,VIMI,NA
973,Sockeye,2020,VIMI,NA
972,Sockeye,1950,VIMI,NA
972,Sockeye,1951,VIMI,NA
972,Sockeye,1952,VIMI,NA
972,Sockeye,1953,VIMI,NA
972,Sockeye,1954,VIMI,NA
972,Sockeye,1955,VIMI,NA
972,Sockeye,1956,VIMI,NA
972,Sockeye,1957,VIMI,NA
972,Sockeye,1958,VIMI,NA
972,Sockeye,1959,VIMI,NA
972,Sockeye,1960,VIMI,NA
972,Sockeye,1961,VIMI,NA
972,Sockeye,1962,VIMI,NA
972,Sockeye,1963,VIMI,NA
972,Sockeye,1964,VIMI,NA
972,Sockeye,1965,VIMI,NA
972,Sockeye,1966,VIMI,NA
972,Sockeye,1967,VIMI,NA
972,Sockeye,1968,VIMI,NA
972,Sockeye,1969,VIMI,NA
972,Sockeye,1970,VIMI,NA
972,Sockeye,1971,VIMI,NA
972,Sockeye,1972,VIMI,NA
972,Sockeye,1973,VIMI,NA
972,Sockeye,1974,VIMI,NA
972,Sockeye,1975,VIMI,NA
972,Sockeye,1976,VIMI,NA
972,Sockeye,1977,VIMI,NA
972,Sockeye,1978,VIMI,NA
972,Sockeye,1979,VIMI,NA
972,Sockeye,1980,VIMI,NA
972,Sockeye,1981,VIMI,NA
972,Sockeye,1982,VIMI,NA
972,Sockeye,1983,VIMI,NA
972,Sockeye,1984,VIMI,NA
972,Sockeye,1985,VIMI,NA
972,Sockeye,1986,VIMI,NA
972,Sockeye,1987,VIMI,NA
972,Sockeye,1988,VIMI,NA
972,Sockeye,1989,VIMI,NA
972,Sockeye,1990,VIMI,NA
972,Sockeye,1991,VIMI,NA
972,Sockeye,1992,VIMI,NA
972,Sockeye,1993,VIMI,NA
972,Sockeye,1994,VIMI,NA
972,Sockeye,1995,VIMI,NA
972,Sockeye,1996,VIMI,NA
972,Sockeye,1997,VIMI,NA
972,Sockeye,1998,VIMI,NA
972,Sockeye,1999,VIMI,NA
972,Sockeye,2000,VIMI,NA
972,Sockeye,2001,VIMI,NA
972,Sockeye,2002,VIMI,NA
972,Sockeye,2003,VIMI,NA
972,Sockeye,2004,VIMI,NA
972,Sockeye,2005,VIMI,NA
972,Sockeye,2006,VIMI,NA
972,Sockeye,2007,VIMI,NA
972,Sockeye,2008,VIMI,NA
972,Sockeye,2009,VIMI,NA
972,Sockeye,2010,VIMI,NA
972,Sockeye,2011,VIMI,NA
972,Sockeye,2012,VIMI,NA
972,Sockeye,2013,VIMI,NA
972,Sockeye,2014,VIMI,NA
972,Sockeye,2015,VIMI,NA
972,Sockeye,2016,VIMI,NA
972,Sockeye,2017,VIMI,NA
972,Sockeye,2018,VIMI,NA
972,Sockeye,2019,VIMI,NA
972,Sockeye,2020,VIMI,NA
971,Sockeye,1950,VIMI,NA
971,Sockeye,1951,VIMI,NA
971,Sockeye,1952,VIMI,NA
971,Sockeye,1953,VIMI,NA
971,Sockeye,1954,VIMI,NA
971,Sockeye,1955,VIMI,NA
971,Sockeye,1956,VIMI,NA
971,Sockeye,1957,VIMI,NA
971,Sockeye,1958,VIMI,NA
971,Sockeye,1959,VIMI,NA
971,Sockeye,1960,VIMI,NA
971,Sockeye,1961,VIMI,NA
971,Sockeye,1962,VIMI,NA
971,Sockeye,1963,VIMI,NA
971,Sockeye,1964,VIMI,NA
971,Sockeye,1965,VIMI,NA
971,Sockeye,1966,VIMI,NA
971,Sockeye,1967,VIMI,NA
971,Sockeye,1968,VIMI,NA
971,Sockeye,1969,VIMI,NA
971,Sockeye,1970,VIMI,NA
971,Sockeye,1971,VIMI,NA
971,Sockeye,1972,VIMI,NA
971,Sockeye,1973,VIMI,NA
971,Sockeye,1974,VIMI,NA
971,Sockeye,1975,VIMI,NA
971,Sockeye,1976,VIMI,NA
971,Sockeye,1977,VIMI,NA
971,Sockeye,1978,VIMI,NA
971,Sockeye,1979,VIMI,NA
971,Sockeye,1980,VIMI,NA
971,Sockeye,1981,VIMI,NA
971,Sockeye,1982,VIMI,NA
971,Sockeye,1983,VIMI,NA
971,Sockeye,1984,VIMI,NA
971,Sockeye,1985,VIMI,NA
971,Sockeye,1986,VIMI,NA
971,Sockeye,1987,VIMI,NA
971,Sockeye,1988,VIMI,NA
971,Sockeye,1989,VIMI,NA
971,Sockeye,1990,VIMI,NA
971,Sockeye,1991,VIMI,NA
971,Sockeye,1992,VIMI,NA
971,Sockeye,1993,VIMI,NA
971,Sockeye,1994,VIMI,NA
971,Sockeye,1995,VIMI,NA
971,Sockeye,1996,VIMI,NA
971,Sockeye,1997,VIMI,NA
971,Sockeye,1998,VIMI,NA
971,Sockeye,1999,VIMI,NA
971,Sockeye,2000,VIMI,NA
971,Sockeye,2001,VIMI,NA
971,Sockeye,2002,VIMI,NA
971,Sockeye,2003,VIMI,NA
971,Sockeye,2004,VIMI,NA
971,Sockeye,2005,VIMI,NA
971,Sockeye,2006,VIMI,NA
971,Sockeye,2007,VIMI,NA
971,Sockeye,2008,VIMI,NA
971,Sockeye,2009,VIMI,NA
971,Sockeye,2010,VIMI,NA
971,Sockeye,2011,VIMI,NA
971,Sockeye,2012,VIMI,NA
971,Sockeye,2013,VIMI,NA
971,Sockeye,2014,VIMI,NA
971,Sockeye,2015,VIMI,NA
971,Sockeye,2016,VIMI,NA
971,Sockeye,2017,VIMI,NA
971,Sockeye,2018,VIMI,NA
971,Sockeye,2019,VIMI,NA
971,Sockeye,2020,VIMI,NA
970,Sockeye,1950,VIMI,NA
970,Sockeye,1951,VIMI,NA
970,Sockeye,1952,VIMI,NA
970,Sockeye,1953,VIMI,NA
970,Sockeye,1954,VIMI,NA
970,Sockeye,1955,VIMI,NA
970,Sockeye,1956,VIMI,NA
970,Sockeye,1957,VIMI,NA
970,Sockeye,1958,VIMI,NA
970,Sockeye,1959,VIMI,NA
970,Sockeye,1960,VIMI,NA
970,Sockeye,1961,VIMI,NA
970,Sockeye,1962,VIMI,NA
970,Sockeye,1963,VIMI,NA
970,Sockeye,1964,VIMI,NA
970,Sockeye,1965,VIMI,NA
970,Sockeye,1966,VIMI,NA
970,Sockeye,1967,VIMI,NA
970,Sockeye,1968,VIMI,NA
970,Sockeye,1969,VIMI,NA
970,Sockeye,1970,VIMI,NA
970,Sockeye,1971,VIMI,NA
970,Sockeye,1972,VIMI,NA
970,Sockeye,1973,VIMI,NA
970,Sockeye,1974,VIMI,NA
970,Sockeye,1975,VIMI,NA
970,Sockeye,1976,VIMI,NA
970,Sockeye,1977,VIMI,NA
970,Sockeye,1978,VIMI,NA
970,Sockeye,1979,VIMI,NA
970,Sockeye,1980,VIMI,NA
970,Sockeye,1981,VIMI,NA
970,Sockeye,1982,VIMI,NA
970,Sockeye,1983,VIMI,NA
970,Sockeye,1984,VIMI,NA
970,Sockeye,1985,VIMI,NA
970,Sockeye,1986,VIMI,NA
970,Sockeye,1987,VIMI,NA
970,Sockeye,1988,VIMI,NA
970,Sockeye,1989,VIMI,NA
970,Sockeye,1990,VIMI,NA
970,Sockeye,1991,VIMI,NA
970,Sockeye,1992,VIMI,NA
970,Sockeye,1993,VIMI,NA
970,Sockeye,1994,VIMI,NA
970,Sockeye,1995,VIMI,NA
970,Sockeye,1996,VIMI,NA
970,Sockeye,1997,VIMI,NA
970,Sockeye,1998,VIMI,NA
970,Sockeye,1999,VIMI,NA
970,Sockeye,2000,VIMI,NA
970,Sockeye,2001,VIMI,NA
970,Sockeye,2002,VIMI,NA
970,Sockeye,2003,VIMI,NA
970,Sockeye,2004,VIMI,NA
970,Sockeye,2005,VIMI,NA
970,Sockeye,2006,VIMI,NA
970,Sockeye,2007,VIMI,NA
970,Sockeye,2008,VIMI,NA
970,Sockeye,2009,VIMI,NA
970,Sockeye,2010,VIMI,NA
970,Sockeye,2011,VIMI,NA
970,Sockeye,2012,VIMI,NA
970,Sockeye,2013,VIMI,NA
970,Sockeye,2014,VIMI,NA
970,Sockeye,2015,VIMI,NA
970,Sockeye,2016,VIMI,NA
970,Sockeye,2017,VIMI,NA
970,Sockeye,2018,VIMI,NA
970,Sockeye,2019,VIMI,NA
970,Sockeye,2020,VIMI,NA
969,Sockeye,1950,VIMI,NA
969,Sockeye,1951,VIMI,NA
969,Sockeye,1952,VIMI,NA
969,Sockeye,1953,VIMI,NA
969,Sockeye,1954,VIMI,NA
969,Sockeye,1955,VIMI,NA
969,Sockeye,1956,VIMI,NA
969,Sockeye,1957,VIMI,NA
969,Sockeye,1958,VIMI,NA
969,Sockeye,1959,VIMI,NA
969,Sockeye,1960,VIMI,NA
969,Sockeye,1961,VIMI,NA
969,Sockeye,1962,VIMI,NA
969,Sockeye,1963,VIMI,NA
969,Sockeye,1964,VIMI,NA
969,Sockeye,1965,VIMI,NA
969,Sockeye,1966,VIMI,NA
969,Sockeye,1967,VIMI,NA
969,Sockeye,1968,VIMI,NA
969,Sockeye,1969,VIMI,NA
969,Sockeye,1970,VIMI,NA
969,Sockeye,1971,VIMI,NA
969,Sockeye,1972,VIMI,NA
969,Sockeye,1973,VIMI,NA
969,Sockeye,1974,VIMI,NA
969,Sockeye,1975,VIMI,NA
969,Sockeye,1976,VIMI,NA
969,Sockeye,1977,VIMI,80800
969,Sockeye,1978,VIMI,37500
969,Sockeye,1979,VIMI,76446
969,Sockeye,1980,VIMI,137990
969,Sockeye,1981,VIMI,139251
969,Sockeye,1982,VIMI,248700
969,Sockeye,1983,VIMI,257410
969,Sockeye,1984,VIMI,89100
969,Sockeye,1985,VIMI,146951
969,Sockeye,1986,VIMI,192941
969,Sockeye,1987,VIMI,151835
969,Sockeye,1988,VIMI,235417
969,Sockeye,1989,VIMI,167987
969,Sockeye,1990,VIMI,112790
969,Sockeye,1991,VIMI,209475
969,Sockeye,1992,VIMI,221938
