,CUID,Species,Year,LGL counts,NuSEDS counts by CU,Total run,Region
104,420,Lake Sockeye,1954,NA,NA,NA,Nass
105,418,Lake Sockeye,1954,NA,NA,NA,Nass
106,421,Lake Sockeye,1954,NA,NA,NA,Nass
107,422,Lake Sockeye,1954,NA,NA,NA,Nass
108,423,Lake Sockeye,1954,NA,NA,NA,Nass
109,419,Lake Sockeye,1954,NA,NA,NA,Nass
110,424,Lake Sockeye,1954,NA,NA,NA,Nass
111,425,Lake Sockeye,1954,NA,NA,NA,Nass
112,416,Lake Sockeye,1954,NA,5000,NA,Nass
113,417,Lake Sockeye,1954,NA,3500,NA,Nass
114,426,River Sockeye,1954,NA,2250,NA,Nass
115,427,River Sockeye,1954,NA,NA,NA,Nass
116,401,Chinook,1955,NA,1350,NA,Nass
117,402,Chinook,1955,NA,400,NA,Nass
118,405,Chum,1955,NA,2350,NA,Nass
119,406,Chum,1955,7630,5200,13610,Nass
120,404,Chum,1955,4218,3000,7523,Nass
121,408,Coho,1955,NA,1500,NA,Nass
122,410,Coho,1955,41215,15300,84333,Nass
123,409,Coho,1955,NA,NA,NA,Nass
124,414,Pink (Odd),1955,61559,46625,109804,Nass
125,412,Pink (Even),1955,NA,NA,NA,Nass
126,415,Pink (Odd),1955,NA,NA,NA,Nass
127,420,Lake Sockeye,1955,NA,NA,NA,Nass
128,418,Lake Sockeye,1955,NA,NA,NA,Nass
129,421,Lake Sockeye,1955,NA,NA,NA,Nass
130,422,Lake Sockeye,1955,NA,NA,NA,Nass
131,423,Lake Sockeye,1955,NA,NA,NA,Nass
132,419,Lake Sockeye,1955,NA,NA,NA,Nass
133,424,Lake Sockeye,1955,NA,NA,NA,Nass
134,425,Lake Sockeye,1955,NA,NA,NA,Nass
135,416,Lake Sockeye,1955,NA,NA,NA,Nass
136,417,Lake Sockeye,1955,NA,1500,NA,Nass
137,426,River Sockeye,1955,NA,1500,NA,Nass
138,427,River Sockeye,1955,NA,NA,NA,Nass
139,401,Chinook,1956,NA,1775,NA,Nass
140,402,Chinook,1956,NA,6500,NA,Nass
141,405,Chum,1956,NA,4275,NA,Nass
142,406,Chum,1956,37119,28700,93851,Nass
143,404,Chum,1956,17807,10700,45024,Nass
144,408,Coho,1956,NA,1575,NA,Nass
145,410,Coho,1956,23778,7950,48654,Nass
146,409,Coho,1956,NA,NA,NA,Nass
147,414,Pink (Odd),1956,NA,NA,NA,Nass
148,412,Pink (Even),1956,NA,NA,NA,Nass
149,415,Pink (Odd),1956,NA,NA,NA,Nass
150,420,Lake Sockeye,1956,NA,NA,NA,Nass
151,418,Lake Sockeye,1956,NA,NA,NA,Nass
152,421,Lake Sockeye,1956,NA,5000,NA,Nass
153,422,Lake Sockeye,1956,NA,NA,NA,Nass
154,423,Lake Sockeye,1956,NA,NA,NA,Nass
155,419,Lake Sockeye,1956,NA,NA,NA,Nass
156,424,Lake Sockeye,1956,NA,NA,NA,Nass
157,425,Lake Sockeye,1956,NA,NA,NA,Nass
158,416,Lake Sockeye,1956,NA,2000,NA,Nass
159,417,Lake Sockeye,1956,NA,3500,NA,Nass
160,426,River Sockeye,1956,NA,8250,NA,Nass
161,427,River Sockeye,1956,NA,NA,NA,Nass
162,401,Chinook,1957,NA,1150,NA,Nass
163,402,Chinook,1957,NA,11750,NA,Nass
164,405,Chum,1957,NA,3500,NA,Nass
165,406,Chum,1957,56252,39300,118652,Nass
166,404,Chum,1957,32417,21100,68376,Nass
167,408,Coho,1957,NA,3725,NA,Nass
168,410,Coho,1957,23778,8300,48654,Nass
169,409,Coho,1957,NA,NA,NA,Nass
170,414,Pink (Odd),1957,44822,14725,94541,Nass
171,412,Pink (Even),1957,NA,NA,NA,Nass
172,415,Pink (Odd),1957,NA,NA,NA,Nass
173,420,Lake Sockeye,1957,NA,NA,NA,Nass
174,418,Lake Sockeye,1957,NA,NA,NA,Nass
175,421,Lake Sockeye,1957,NA,20000,NA,Nass
176,422,Lake Sockeye,1957,NA,60000,NA,Nass
177,423,Lake Sockeye,1957,NA,NA,NA,Nass
178,419,Lake Sockeye,1957,NA,NA,NA,Nass
179,424,Lake Sockeye,1957,NA,180000,NA,Nass
180,425,Lake Sockeye,1957,NA,NA,NA,Nass
181,416,Lake Sockeye,1957,NA,750,NA,Nass
182,417,Lake Sockeye,1957,NA,1500,NA,Nass
183,426,River Sockeye,1957,NA,8175,NA,Nass
184,427,River Sockeye,1957,NA,NA,NA,Nass
185,401,Chinook,1958,NA,225,NA,Nass
186,402,Chinook,1958,NA,11400,NA,Nass
187,405,Chum,1958,67749,1750,127522,Nass
188,406,Chum,1958,61534,41175,115824,Nass
189,404,Chum,1958,22328,15025,42027,Nass
190,408,Coho,1958,NA,7900,NA,Nass
191,410,Coho,1958,23778,7450,48654,Nass
192,409,Coho,1958,NA,NA,NA,Nass
193,414,Pink (Odd),1958,NA,NA,NA,Nass
194,412,Pink (Even),1958,NA,NA,NA,Nass
195,415,Pink (Odd),1958,NA,NA,NA,Nass
196,420,Lake Sockeye,1958,NA,NA,NA,Nass
197,418,Lake Sockeye,1958,NA,NA,NA,Nass
198,421,Lake Sockeye,1958,NA,NA,NA,Nass
199,422,Lake Sockeye,1958,NA,NA,NA,Nass
200,423,Lake Sockeye,1958,NA,NA,NA,Nass
201,419,Lake Sockeye,1958,NA,NA,NA,Nass
202,424,Lake Sockeye,1958,NA,82000,NA,Nass
203,425,Lake Sockeye,1958,NA,NA,NA,Nass
204,416,Lake Sockeye,1958,NA,10000,NA,Nass
205,417,Lake Sockeye,1958,NA,1200,NA,Nass
206,426,River Sockeye,1958,NA,4275,NA,Nass
207,427,River Sockeye,1958,NA,NA,NA,Nass
208,401,Chinook,1959,NA,100,NA,Nass
209,402,Chinook,1959,NA,6000,NA,Nass
210,405,Chum,1959,149049,1800,261939,Nass
211,406,Chum,1959,191176,90545,335973,Nass
212,404,Chum,1959,15014,10650,26386,Nass
213,408,Coho,1959,34969,9875,71554,Nass
214,410,Coho,1959,3603,925,7372,Nass
215,409,Coho,1959,NA,NA,NA,Nass
216,414,Pink (Odd),1959,284809,97062,500526,Nass
217,412,Pink (Even),1959,NA,NA,NA,Nass
218,415,Pink (Odd),1959,NA,NA,NA,Nass
219,420,Lake Sockeye,1959,NA,NA,NA,Nass
220,418,Lake Sockeye,1959,NA,NA,NA,Nass
221,421,Lake Sockeye,1959,NA,NA,NA,Nass
222,422,Lake Sockeye,1959,NA,NA,NA,Nass
223,423,Lake Sockeye,1959,NA,NA,NA,Nass
224,419,Lake Sockeye,1959,NA,NA,NA,Nass
225,424,Lake Sockeye,1959,NA,32000,NA,Nass
226,425,Lake Sockeye,1959,NA,NA,NA,Nass
227,416,Lake Sockeye,1959,NA,7500,NA,Nass
228,417,Lake Sockeye,1959,NA,3500,NA,Nass
229,426,River Sockeye,1959,NA,9500,NA,Nass
230,427,River Sockeye,1959,NA,NA,NA,Nass
231,401,Chinook,1960,NA,25,NA,Nass
232,402,Chinook,1960,NA,4200,NA,Nass
233,405,Chum,1960,94849,350,159979,Nass
234,406,Chum,1960,57023,27200,96180,Nass
235,404,Chum,1960,16567,5000,27943,Nass
236,408,Coho,1960,NA,3000,NA,Nass
237,410,Coho,1960,NA,NA,NA,Nass
238,409,Coho,1960,NA,NA,NA,Nass
239,414,Pink (Odd),1960,NA,NA,NA,Nass
240,412,Pink (Even),1960,NA,NA,NA,Nass
241,415,Pink (Odd),1960,NA,NA,NA,Nass
242,420,Lake Sockeye,1960,NA,NA,NA,Nass
243,418,Lake Sockeye,1960,NA,NA,NA,Nass
244,421,Lake Sockeye,1960,NA,NA,NA,Nass
245,422,Lake Sockeye,1960,NA,NA,NA,Nass
246,423,Lake Sockeye,1960,NA,NA,NA,Nass
247,419,Lake Sockeye,1960,NA,NA,NA,Nass
248,424,Lake Sockeye,1960,NA,NA,NA,Nass
249,425,Lake Sockeye,1960,NA,NA,NA,Nass
250,416,Lake Sockeye,1960,9416,3500,11297,Nass
251,417,Lake Sockeye,1960,7000,3500,8398,Nass
252,426,River Sockeye,1960,NA,6500,NA,Nass
253,427,River Sockeye,1960,NA,NA,NA,Nass
254,401,Chinook,1961,NA,1225,NA,Nass
255,402,Chinook,1961,NA,1150,NA,Nass
256,405,Chum,1961,203248,1500,340284,Nass
257,406,Chum,1961,92384,86000,154672,Nass
258,404,Chum,1961,21161,12750,35429,Nass
259,408,Coho,1961,69939,5700,143108,Nass
260,410,Coho,1961,NA,7000,NA,Nass
261,409,Coho,1961,NA,NA,NA,Nass
262,414,Pink (Odd),1961,397838,209175,666072,Nass
263,412,Pink (Even),1961,NA,NA,NA,Nass
264,415,Pink (Odd),1961,NA,NA,NA,Nass
265,420,Lake Sockeye,1961,NA,NA,NA,Nass
266,418,Lake Sockeye,1961,NA,NA,NA,Nass
267,421,Lake Sockeye,1961,NA,NA,NA,Nass
268,422,Lake Sockeye,1961,NA,NA,NA,Nass
269,423,Lake Sockeye,1961,NA,NA,NA,Nass
270,419,Lake Sockeye,1961,NA,NA,NA,Nass
271,424,Lake Sockeye,1961,NA,NA,NA,Nass
272,425,Lake Sockeye,1961,NA,NA,NA,Nass
273,416,Lake Sockeye,1961,20178,7500,23945,Nass
274,417,Lake Sockeye,1961,7000,3500,8307,Nass
275,426,River Sockeye,1961,NA,3900,NA,Nass
276,427,River Sockeye,1961,NA,NA,NA,Nass
277,401,Chinook,1962,NA,1550,NA,Nass
278,402,Chinook,1962,NA,2250,NA,Nass
279,405,Chum,1962,NA,NA,NA,Nass
280,406,Chum,1962,6537,6800,9402,Nass
281,404,Chum,1962,61409,37000,88326,Nass
282,408,Coho,1962,39965,5400,81776,Nass
283,410,Coho,1962,NA,5000,NA,Nass
284,409,Coho,1962,NA,NA,NA,Nass
285,414,Pink (Odd),1962,NA,NA,NA,Nass
286,412,Pink (Even),1962,NA,NA,NA,Nass
287,415,Pink (Odd),1962,NA,NA,NA,Nass
288,420,Lake Sockeye,1962,NA,NA,NA,Nass
289,418,Lake Sockeye,1962,NA,NA,NA,Nass
290,421,Lake Sockeye,1962,NA,NA,NA,Nass
291,422,Lake Sockeye,1962,NA,NA,NA,Nass
292,423,Lake Sockeye,1962,NA,NA,NA,Nass
293,419,Lake Sockeye,1962,NA,NA,NA,Nass
294,424,Lake Sockeye,1962,NA,NA,NA,Nass
295,425,Lake Sockeye,1962,NA,NA,NA,Nass
296,416,Lake Sockeye,1962,9416,3500,11371,Nass
297,417,Lake Sockeye,1962,7000,3500,8453,Nass
298,426,River Sockeye,1962,NA,775,NA,Nass
299,427,River Sockeye,1962,NA,NA,NA,Nass
300,401,Chinook,1963,NA,5300,NA,Nass
301,402,Chinook,1963,NA,5000,NA,Nass
302,405,Chum,1963,54200,250,69722,Nass
303,406,Chum,1963,51635,40750,66422,Nass
304,404,Chum,1963,40165,25775,51668,Nass
305,408,Coho,1963,74935,12500,140014,Nass
306,410,Coho,1963,NA,12650,NA,Nass
307,409,Coho,1963,NA,NA,NA,Nass
308,414,Pink (Odd),1963,323136,172425,415679,Nass
309,412,Pink (Even),1963,NA,NA,NA,Nass
310,415,Pink (Odd),1963,NA,NA,NA,Nass
311,420,Lake Sockeye,1963,NA,NA,NA,Nass
312,418,Lake Sockeye,1963,NA,NA,NA,Nass
313,421,Lake Sockeye,1963,NA,NA,NA,Nass
314,422,Lake Sockeye,1963,NA,NA,NA,Nass
315,423,Lake Sockeye,1963,NA,NA,NA,Nass
316,419,Lake Sockeye,1963,NA,NA,NA,Nass
317,424,Lake Sockeye,1963,NA,NA,NA,Nass
318,425,Lake Sockeye,1963,NA,NA,NA,Nass
319,416,Lake Sockeye,1963,20178,7500,22558,Nass
320,417,Lake Sockeye,1963,7000,3500,7826,Nass
321,426,River Sockeye,1963,NA,2650,NA,Nass
322,427,River Sockeye,1963,NA,NA,NA,Nass
323,401,Chinook,1964,NA,6500,NA,Nass
324,402,Chinook,1964,NA,5000,NA,Nass
325,405,Chum,1964,406496,2250,611433,Nass
326,406,Chum,1964,50879,37300,76530,Nass
327,404,Chum,1964,75517,45500,113589,Nass
328,408,Coho,1964,32172,7300,77645,Nass
329,410,Coho,1964,NA,16675,NA,Nass
330,409,Coho,1964,NA,NA,NA,Nass
331,414,Pink (Odd),1964,NA,NA,NA,Nass
332,412,Pink (Even),1964,NA,NA,NA,Nass
333,415,Pink (Odd),1964,NA,NA,NA,Nass
334,420,Lake Sockeye,1964,NA,NA,NA,Nass
335,418,Lake Sockeye,1964,NA,NA,NA,Nass
336,421,Lake Sockeye,1964,NA,7500,NA,Nass
337,422,Lake Sockeye,1964,NA,15000,NA,Nass
338,423,Lake Sockeye,1964,NA,NA,NA,Nass
339,419,Lake Sockeye,1964,NA,NA,NA,Nass
340,424,Lake Sockeye,1964,NA,113000,NA,Nass
341,425,Lake Sockeye,1964,NA,NA,NA,Nass
342,416,Lake Sockeye,1964,9416,3500,11294,Nass
343,417,Lake Sockeye,1964,7000,3500,8396,Nass
344,426,River Sockeye,1964,NA,2250,NA,Nass
345,427,River Sockeye,1964,NA,NA,NA,Nass
346,401,Chinook,1965,NA,8230,NA,Nass
347,402,Chinook,1965,NA,2850,NA,Nass
348,405,Chum,1965,54200,200,97860,Nass
349,406,Chum,1965,21776,17950,39318,Nass
350,404,Chum,1965,22310,12075,40282,Nass
351,408,Coho,1965,127305,28600,229880,Nass
352,410,Coho,1965,21617,28650,39035,Nass
353,409,Coho,1965,NA,7000,NA,Nass
354,414,Pink (Odd),1965,411951,276100,743798,Nass
355,412,Pink (Even),1965,NA,NA,NA,Nass
356,415,Pink (Odd),1965,NA,NA,NA,Nass
357,420,Lake Sockeye,1965,NA,NA,NA,Nass
358,418,Lake Sockeye,1965,NA,NA,NA,Nass
359,421,Lake Sockeye,1965,NA,3500,NA,Nass
360,422,Lake Sockeye,1965,NA,3500,NA,Nass
361,423,Lake Sockeye,1965,NA,NA,NA,Nass
362,419,Lake Sockeye,1965,NA,NA,NA,Nass
363,424,Lake Sockeye,1965,NA,98000,NA,Nass
364,425,Lake Sockeye,1965,NA,NA,NA,Nass
365,416,Lake Sockeye,1965,9416,3500,10965,Nass
366,417,Lake Sockeye,1965,7000,3500,8152,Nass
367,426,River Sockeye,1965,NA,7000,NA,Nass
368,427,River Sockeye,1965,NA,NA,NA,Nass
369,401,Chinook,1966,NA,10685,NA,Nass
370,402,Chinook,1966,NA,3600,NA,Nass
371,405,Chum,1966,203248,2450,320647,Nass
372,406,Chum,1966,14847,12700,23424,Nass
373,404,Chum,1966,33194,20200,52367,Nass
374,408,Coho,1966,92824,35575,205576,Nass
375,410,Coho,1966,5764,45200,12767,Nass
376,409,Coho,1966,NA,1150,NA,Nass
377,414,Pink (Odd),1966,NA,NA,NA,Nass
378,412,Pink (Even),1966,NA,NA,NA,Nass
379,415,Pink (Odd),1966,NA,NA,NA,Nass
380,420,Lake Sockeye,1966,NA,NA,NA,Nass
381,418,Lake Sockeye,1966,NA,NA,NA,Nass
382,421,Lake Sockeye,1966,NA,3500,NA,Nass
383,422,Lake Sockeye,1966,NA,7500,NA,Nass
384,423,Lake Sockeye,1966,NA,NA,NA,Nass
385,419,Lake Sockeye,1966,NA,NA,NA,Nass
386,424,Lake Sockeye,1966,NA,64684,NA,Nass
387,425,Lake Sockeye,1966,NA,NA,NA,Nass
388,416,Lake Sockeye,1966,4036,1500,5019,Nass
389,417,Lake Sockeye,1966,4000,2000,4975,Nass
390,426,River Sockeye,1966,NA,7275,NA,Nass
391,427,River Sockeye,1966,NA,NA,NA,Nass
392,401,Chinook,1967,NA,10500,NA,Nass
393,402,Chinook,1967,NA,17150,NA,Nass
394,405,Chum,1967,203248,3750,464743,Nass
395,406,Chum,1967,13717,21450,31364,Nass
396,404,Chum,1967,23134,14700,52898,Nass
397,408,Coho,1967,29141,14600,51753,Nass
398,410,Coho,1967,NA,21925,NA,Nass
399,409,Coho,1967,NA,2250,NA,Nass
400,414,Pink (Odd),1967,88377,62365,202081,Nass
401,412,Pink (Even),1967,NA,NA,NA,Nass
402,415,Pink (Odd),1967,NA,NA,NA,Nass
403,420,Lake Sockeye,1967,NA,NA,NA,Nass
404,418,Lake Sockeye,1967,NA,NA,NA,Nass
405,421,Lake Sockeye,1967,NA,3000,NA,Nass
406,422,Lake Sockeye,1967,NA,7500,NA,Nass
407,423,Lake Sockeye,1967,NA,NA,NA,Nass
408,419,Lake Sockeye,1967,NA,NA,NA,Nass
409,424,Lake Sockeye,1967,NA,41278,NA,Nass
410,425,Lake Sockeye,1967,NA,NA,NA,Nass
411,416,Lake Sockeye,1967,12107,4500,15425,Nass
412,417,Lake Sockeye,1967,7000,3500,8919,Nass
413,426,River Sockeye,1967,NA,4000,NA,Nass
414,427,River Sockeye,1967,NA,NA,NA,Nass
415,401,Chinook,1968,NA,15900,NA,Nass
416,402,Chinook,1968,NA,12400,NA,Nass
417,405,Chum,1968,6775,3575,12000,Nass
418,406,Chum,1968,24348,27000,43126,Nass
419,404,Chum,1968,44180,27500,78252,Nass
420,408,Coho,1968,40077,21250,88759,Nass
421,410,Coho,1968,21617,16550,47875,Nass
422,409,Coho,1968,NA,7000,NA,Nass
423,414,Pink (Odd),1968,NA,NA,NA,Nass
424,412,Pink (Even),1968,NA,NA,NA,Nass
425,415,Pink (Odd),1968,NA,NA,NA,Nass
426,420,Lake Sockeye,1968,NA,NA,NA,Nass
427,418,Lake Sockeye,1968,NA,NA,NA,Nass
428,421,Lake Sockeye,1968,NA,5000,NA,Nass
429,422,Lake Sockeye,1968,NA,7500,NA,Nass
430,423,Lake Sockeye,1968,NA,NA,NA,Nass
431,419,Lake Sockeye,1968,NA,NA,NA,Nass
432,424,Lake Sockeye,1968,NA,71730,NA,Nass
433,425,Lake Sockeye,1968,NA,NA,NA,Nass
434,416,Lake Sockeye,1968,9416,3500,11630,Nass
435,417,Lake Sockeye,1968,3000,1500,3705,Nass
436,426,River Sockeye,1968,NA,4475,NA,Nass
437,427,River Sockeye,1968,NA,NA,NA,Nass
438,401,Chinook,1969,NA,3350,NA,Nass
439,402,Chinook,1969,NA,25200,NA,Nass
440,405,Chum,1969,NA,300,NA,Nass
441,406,Chum,1969,9898,11750,16994,Nass
442,404,Chum,1969,26555,16000,45592,Nass
443,408,Coho,1969,11190,2325,20909,Nass
444,410,Coho,1969,21617,6950,40391,Nass
445,409,Coho,1969,26579,11750,49662,Nass
446,414,Pink (Odd),1969,76708,44225,131699,Nass
447,412,Pink (Even),1969,NA,NA,NA,Nass
448,415,Pink (Odd),1969,NA,NA,NA,Nass
449,420,Lake Sockeye,1969,NA,NA,NA,Nass
450,418,Lake Sockeye,1969,NA,NA,NA,Nass
451,421,Lake Sockeye,1969,NA,15000,NA,Nass
452,422,Lake Sockeye,1969,NA,7500,NA,Nass
453,423,Lake Sockeye,1969,NA,NA,NA,Nass
454,419,Lake Sockeye,1969,NA,NA,NA,Nass
455,424,Lake Sockeye,1969,NA,135328,NA,Nass
456,425,Lake Sockeye,1969,NA,NA,NA,Nass
457,416,Lake Sockeye,1969,9416,3500,11162,Nass
458,417,Lake Sockeye,1969,3000,1500,3556,Nass
459,426,River Sockeye,1969,NA,400,NA,Nass
460,427,River Sockeye,1969,NA,NA,NA,Nass
461,401,Chinook,1970,NA,6900,NA,Nass
462,402,Chinook,1970,NA,11350,NA,Nass
463,405,Chum,1970,20325,1800,32108,Nass
464,406,Chum,1970,14353,12000,22674,Nass
465,404,Chum,1970,34742,21600,54885,Nass
466,408,Coho,1970,38661,18000,82236,Nass
467,410,Coho,1970,12813,17550,27255,Nass
468,409,Coho,1970,12403,7750,26384,Nass
469,414,Pink (Odd),1970,NA,NA,NA,Nass
470,412,Pink (Even),1970,NA,NA,NA,Nass
471,415,Pink (Odd),1970,NA,NA,NA,Nass
472,420,Lake Sockeye,1970,NA,NA,NA,Nass
473,418,Lake Sockeye,1970,NA,NA,NA,Nass
474,421,Lake Sockeye,1970,NA,12000,NA,Nass
475,422,Lake Sockeye,1970,NA,7500,NA,Nass
476,423,Lake Sockeye,1970,NA,NA,NA,Nass
477,419,Lake Sockeye,1970,NA,NA,NA,Nass
478,424,Lake Sockeye,1970,NA,77078,NA,Nass
479,425,Lake Sockeye,1970,NA,NA,NA,Nass
480,416,Lake Sockeye,1970,9416,3500,11178,Nass
481,417,Lake Sockeye,1970,3000,1500,3561,Nass
482,426,River Sockeye,1970,NA,3700,NA,Nass
483,427,River Sockeye,1970,NA,NA,NA,Nass
484,401,Chinook,1971,NA,5250,NA,Nass
485,402,Chinook,1971,NA,11750,NA,Nass
486,405,Chum,1971,NA,2300,NA,Nass
487,406,Chum,1971,16992,12400,26185,Nass
488,404,Chum,1971,21402,14125,32981,Nass
489,408,Coho,1971,74032,14725,157473,Nass
490,410,Coho,1971,21136,18700,44958,Nass
491,409,Coho,1971,12403,10900,26384,Nass
492,414,Pink (Odd),1971,238572,131525,367647,Nass
493,412,Pink (Even),1971,NA,NA,NA,Nass
494,415,Pink (Odd),1971,NA,NA,NA,Nass
495,420,Lake Sockeye,1971,NA,NA,NA,Nass
496,418,Lake Sockeye,1971,NA,NA,NA,Nass
497,421,Lake Sockeye,1971,NA,15000,NA,Nass
498,422,Lake Sockeye,1971,NA,15000,NA,Nass
499,423,Lake Sockeye,1971,NA,NA,NA,Nass
500,419,Lake Sockeye,1971,NA,NA,NA,Nass
501,424,Lake Sockeye,1971,NA,191674,NA,Nass
502,425,Lake Sockeye,1971,NA,NA,NA,Nass
503,416,Lake Sockeye,1971,5381,2000,6490,Nass
504,417,Lake Sockeye,1971,4000,2000,4824,Nass
505,426,River Sockeye,1971,NA,2100,NA,Nass
506,427,River Sockeye,1971,NA,NA,NA,Nass
507,401,Chinook,1972,NA,5300,NA,Nass
508,402,Chinook,1972,NA,14500,NA,Nass
509,405,Chum,1972,NA,2000,NA,Nass
510,406,Chum,1972,47017,39775,74133,Nass
511,404,Chum,1972,63021,39350,99367,Nass
512,408,Coho,1972,33272,4000,86095,Nass
513,410,Coho,1972,11625,10350,30080,Nass
514,409,Coho,1972,NA,6500,NA,Nass
515,414,Pink (Odd),1972,NA,NA,NA,Nass
516,412,Pink (Even),1972,NA,NA,NA,Nass
517,415,Pink (Odd),1972,NA,NA,NA,Nass
