,CUID,Species,Year,LGL counts,NuSEDS counts by CU,Total run,Region
1,322,Chinook,1950,NA,NA,NA,VIMI
2,321,Chinook,1950,NA,NA,NA,VIMI
3,324,Chinook,1950,NA,NA,NA,VIMI
4,325,Chinook,1950,NA,NA,NA,VIMI
5,323,Chinook,1950,NA,NA,NA,VIMI
6,334,Chinook,1950,NA,NA,NA,VIMI
7,331,Chinook,1950,NA,7700,NA,VIMI
8,332,Chinook,1950,NA,NA,NA,VIMI
9,327,Chinook,1950,NA,NA,NA,VIMI
10,330,Chinook,1950,NA,NA,NA,VIMI
11,320,Chinook,1950,NA,NA,NA,VIMI
12,326,Chinook,1950,NA,NA,NA,VIMI
13,328,Chinook,1950,NA,NA,NA,VIMI
14,329,Chinook,1950,NA,NA,NA,VIMI
15,901,Chum,1950,NA,9000,NA,VIMI
16,904,Chum,1950,NA,7900,NA,VIMI
17,905,Chum,1950,NA,NA,NA,VIMI
18,902,Chum,1950,NA,10150,NA,VIMI
19,903,Chum,1950,NA,200,NA,VIMI
20,977,Chum,1950,NA,NA,NA,VIMI
21,900,Chum,1950,NA,40075,NA,VIMI
22,978,Chum,1950,NA,NA,NA,VIMI
23,979,Chum,1950,NA,NA,NA,VIMI
24,915,Coho,1950,NA,NA,NA,VIMI
25,910,Coho,1950,NA,475,NA,VIMI
26,911,Coho,1950,NA,750,NA,VIMI
27,908,Coho,1950,NA,NA,NA,VIMI
28,916,Coho,1950,NA,5000,NA,VIMI
29,907,Coho,1950,NA,NA,NA,VIMI
30,913,Coho,1950,NA,NA,NA,VIMI
31,912,Coho,1950,NA,NA,NA,VIMI
32,909,Coho,1950,NA,11150,NA,VIMI
33,914,Coho,1950,NA,NA,NA,VIMI
34,917,Pink (Even),1950,NA,200,NA,VIMI
35,919,Pink (Even),1950,NA,NA,NA,VIMI
36,920,Pink (Even),1950,NA,45475,NA,VIMI
37,918,Pink (Even),1950,NA,NA,NA,VIMI
38,921,Pink (Odd),1950,NA,NA,NA,VIMI
39,923,Pink (Odd),1950,NA,NA,NA,VIMI
40,922,Pink (Odd),1950,NA,NA,NA,VIMI
41,924,Pink (Odd),1950,NA,NA,NA,VIMI
42,926,Pink (Odd),1950,NA,NA,NA,VIMI
43,925,Pink (Odd),1950,NA,NA,NA,VIMI
44,945,Lake Sockeye,1950,NA,NA,NA,VIMI
45,946,Lake Sockeye,1950,NA,NA,NA,VIMI
46,947,Lake Sockeye,1950,NA,NA,NA,VIMI
47,948,Lake Sockeye,1950,NA,NA,NA,VIMI
48,949,Lake Sockeye,1950,NA,NA,NA,VIMI
49,950,Lake Sockeye,1950,NA,NA,NA,VIMI
50,951,Lake Sockeye,1950,NA,NA,NA,VIMI
51,927,Lake Sockeye,1950,NA,NA,NA,VIMI
52,952,Lake Sockeye,1950,NA,NA,NA,VIMI
53,953,Lake Sockeye,1950,NA,NA,NA,VIMI
54,954,Lake Sockeye,1950,NA,NA,NA,VIMI
55,928,Lake Sockeye,1950,NA,3500,NA,VIMI
56,955,Lake Sockeye,1950,NA,NA,NA,VIMI
57,937,Lake Sockeye,1950,NA,NA,NA,VIMI
58,956,Lake Sockeye,1950,NA,NA,NA,VIMI
59,929,Lake Sockeye,1950,NA,7500,NA,VIMI
60,957,Lake Sockeye,1950,NA,NA,NA,VIMI
61,958,Lake Sockeye,1950,NA,NA,NA,VIMI
62,930,Lake Sockeye,1950,NA,NA,NA,VIMI
63,931,Lake Sockeye,1950,NA,NA,NA,VIMI
64,959,Lake Sockeye,1950,NA,NA,NA,VIMI
65,960,Lake Sockeye,1950,NA,NA,NA,VIMI
66,961,Lake Sockeye,1950,NA,NA,NA,VIMI
67,962,Lake Sockeye,1950,NA,NA,NA,VIMI
68,938,Lake Sockeye,1950,NA,NA,NA,VIMI
69,939,Lake Sockeye,1950,NA,NA,NA,VIMI
70,963,Lake Sockeye,1950,NA,NA,NA,VIMI
71,964,Lake Sockeye,1950,NA,NA,NA,VIMI
72,966,Lake Sockeye,1950,NA,NA,NA,VIMI
73,932,Lake Sockeye,1950,NA,NA,NA,VIMI
74,967,Lake Sockeye,1950,NA,NA,NA,VIMI
75,941,Lake Sockeye,1950,NA,NA,NA,VIMI
76,933,Lake Sockeye,1950,NA,NA,NA,VIMI
77,942,Lake Sockeye,1950,NA,NA,NA,VIMI
78,943,Lake Sockeye,1950,NA,NA,NA,VIMI
79,969,Lake Sockeye,1950,NA,NA,NA,VIMI
80,935,Lake Sockeye,1950,NA,NA,NA,VIMI
81,976,Lake Sockeye,1950,NA,NA,NA,VIMI
82,936,Lake Sockeye,1950,NA,NA,NA,VIMI
83,970,Lake Sockeye,1950,NA,NA,NA,VIMI
84,944,Lake Sockeye,1950,NA,NA,NA,VIMI
85,973,River Sockeye,1950,NA,NA,NA,VIMI
86,974,River Sockeye,1950,NA,NA,NA,VIMI
87,971,River Sockeye,1950,NA,NA,NA,VIMI
88,972,River Sockeye,1950,NA,NA,NA,VIMI
89,322,Chinook,1951,NA,NA,NA,VIMI
90,321,Chinook,1951,NA,NA,NA,VIMI
91,324,Chinook,1951,NA,NA,NA,VIMI
92,325,Chinook,1951,NA,NA,NA,VIMI
93,323,Chinook,1951,NA,NA,NA,VIMI
94,334,Chinook,1951,NA,NA,NA,VIMI
95,331,Chinook,1951,NA,8250,NA,VIMI
96,332,Chinook,1951,NA,NA,NA,VIMI
97,327,Chinook,1951,NA,NA,NA,VIMI
98,330,Chinook,1951,NA,NA,NA,VIMI
99,320,Chinook,1951,NA,NA,NA,VIMI
100,326,Chinook,1951,NA,400,NA,VIMI
101,328,Chinook,1951,NA,NA,NA,VIMI
102,329,Chinook,1951,NA,NA,NA,VIMI
103,901,Chum,1951,NA,18500,NA,VIMI
104,904,Chum,1951,NA,15400,NA,VIMI
105,905,Chum,1951,NA,NA,NA,VIMI
106,902,Chum,1951,NA,9000,NA,VIMI
107,903,Chum,1951,NA,200,NA,VIMI
108,977,Chum,1951,NA,NA,NA,VIMI
109,900,Chum,1951,NA,76700,NA,VIMI
110,978,Chum,1951,NA,NA,NA,VIMI
111,979,Chum,1951,NA,NA,NA,VIMI
112,915,Coho,1951,NA,NA,NA,VIMI
113,910,Coho,1951,NA,425,NA,VIMI
114,911,Coho,1951,NA,1500,NA,VIMI
115,908,Coho,1951,NA,NA,NA,VIMI
116,916,Coho,1951,NA,7900,NA,VIMI
117,907,Coho,1951,NA,NA,NA,VIMI
118,913,Coho,1951,NA,NA,NA,VIMI
119,912,Coho,1951,NA,NA,NA,VIMI
120,909,Coho,1951,NA,78400,NA,VIMI
121,914,Coho,1951,NA,NA,NA,VIMI
122,917,Pink (Even),1951,NA,NA,NA,VIMI
123,919,Pink (Even),1951,NA,NA,NA,VIMI
124,920,Pink (Even),1951,NA,NA,NA,VIMI
125,918,Pink (Even),1951,NA,NA,NA,VIMI
126,921,Pink (Odd),1951,NA,NA,NA,VIMI
127,923,Pink (Odd),1951,NA,75,NA,VIMI
128,922,Pink (Odd),1951,NA,200,NA,VIMI
129,924,Pink (Odd),1951,NA,NA,NA,VIMI
130,926,Pink (Odd),1951,NA,101350,NA,VIMI
131,925,Pink (Odd),1951,NA,NA,NA,VIMI
132,945,Lake Sockeye,1951,NA,NA,NA,VIMI
133,946,Lake Sockeye,1951,NA,NA,NA,VIMI
134,947,Lake Sockeye,1951,NA,NA,NA,VIMI
135,948,Lake Sockeye,1951,NA,NA,NA,VIMI
136,949,Lake Sockeye,1951,NA,NA,NA,VIMI
137,950,Lake Sockeye,1951,NA,NA,NA,VIMI
138,951,Lake Sockeye,1951,NA,NA,NA,VIMI
139,927,Lake Sockeye,1951,NA,NA,NA,VIMI
140,952,Lake Sockeye,1951,NA,NA,NA,VIMI
141,953,Lake Sockeye,1951,NA,NA,NA,VIMI
142,954,Lake Sockeye,1951,NA,NA,NA,VIMI
143,928,Lake Sockeye,1951,NA,7500,NA,VIMI
144,955,Lake Sockeye,1951,NA,NA,NA,VIMI
145,937,Lake Sockeye,1951,NA,NA,NA,VIMI
146,956,Lake Sockeye,1951,NA,NA,NA,VIMI
147,929,Lake Sockeye,1951,NA,15000,NA,VIMI
148,957,Lake Sockeye,1951,NA,NA,NA,VIMI
149,958,Lake Sockeye,1951,NA,NA,NA,VIMI
150,930,Lake Sockeye,1951,NA,NA,NA,VIMI
151,931,Lake Sockeye,1951,NA,NA,NA,VIMI
152,959,Lake Sockeye,1951,NA,NA,NA,VIMI
153,960,Lake Sockeye,1951,NA,NA,NA,VIMI
154,961,Lake Sockeye,1951,NA,NA,NA,VIMI
155,962,Lake Sockeye,1951,NA,NA,NA,VIMI
156,938,Lake Sockeye,1951,NA,NA,NA,VIMI
157,939,Lake Sockeye,1951,NA,NA,NA,VIMI
158,963,Lake Sockeye,1951,NA,NA,NA,VIMI
159,964,Lake Sockeye,1951,NA,NA,NA,VIMI
160,966,Lake Sockeye,1951,NA,NA,NA,VIMI
161,932,Lake Sockeye,1951,NA,NA,NA,VIMI
162,967,Lake Sockeye,1951,NA,NA,NA,VIMI
163,941,Lake Sockeye,1951,NA,NA,NA,VIMI
164,933,Lake Sockeye,1951,NA,NA,NA,VIMI
165,942,Lake Sockeye,1951,NA,NA,NA,VIMI
166,943,Lake Sockeye,1951,NA,NA,NA,VIMI
167,969,Lake Sockeye,1951,NA,NA,NA,VIMI
168,935,Lake Sockeye,1951,NA,NA,NA,VIMI
169,976,Lake Sockeye,1951,NA,NA,NA,VIMI
170,936,Lake Sockeye,1951,NA,NA,NA,VIMI
171,970,Lake Sockeye,1951,NA,NA,NA,VIMI
172,944,Lake Sockeye,1951,NA,NA,NA,VIMI
173,973,River Sockeye,1951,NA,NA,NA,VIMI
174,974,River Sockeye,1951,NA,NA,NA,VIMI
175,971,River Sockeye,1951,NA,NA,NA,VIMI
176,972,River Sockeye,1951,NA,NA,NA,VIMI
177,322,Chinook,1952,NA,NA,NA,VIMI
178,321,Chinook,1952,NA,NA,NA,VIMI
179,324,Chinook,1952,NA,NA,NA,VIMI
180,325,Chinook,1952,NA,NA,NA,VIMI
181,323,Chinook,1952,NA,NA,NA,VIMI
182,334,Chinook,1952,NA,NA,NA,VIMI
183,331,Chinook,1952,NA,3700,NA,VIMI
184,332,Chinook,1952,NA,NA,NA,VIMI
185,327,Chinook,1952,NA,NA,NA,VIMI
186,330,Chinook,1952,NA,NA,NA,VIMI
187,320,Chinook,1952,NA,NA,NA,VIMI
188,326,Chinook,1952,NA,400,NA,VIMI
189,328,Chinook,1952,NA,NA,NA,VIMI
190,329,Chinook,1952,NA,NA,NA,VIMI
191,901,Chum,1952,NA,36500,NA,VIMI
192,904,Chum,1952,NA,1525,NA,VIMI
193,905,Chum,1952,NA,NA,NA,VIMI
194,902,Chum,1952,NA,4325,NA,VIMI
195,903,Chum,1952,NA,25,NA,VIMI
196,977,Chum,1952,NA,NA,NA,VIMI
197,900,Chum,1952,NA,14700,NA,VIMI
198,978,Chum,1952,NA,NA,NA,VIMI
199,979,Chum,1952,NA,NA,NA,VIMI
200,915,Coho,1952,NA,NA,NA,VIMI
201,910,Coho,1952,NA,825,NA,VIMI
202,911,Coho,1952,NA,25,NA,VIMI
203,908,Coho,1952,NA,NA,NA,VIMI
204,916,Coho,1952,NA,15400,NA,VIMI
205,907,Coho,1952,NA,NA,NA,VIMI
206,913,Coho,1952,NA,NA,NA,VIMI
207,912,Coho,1952,NA,NA,NA,VIMI
208,909,Coho,1952,NA,10325,NA,VIMI
209,914,Coho,1952,NA,NA,NA,VIMI
210,917,Pink (Even),1952,NA,200,NA,VIMI
211,919,Pink (Even),1952,NA,NA,NA,VIMI
212,920,Pink (Even),1952,NA,88350,NA,VIMI
213,918,Pink (Even),1952,NA,NA,NA,VIMI
214,921,Pink (Odd),1952,NA,NA,NA,VIMI
215,923,Pink (Odd),1952,NA,NA,NA,VIMI
216,922,Pink (Odd),1952,NA,NA,NA,VIMI
217,924,Pink (Odd),1952,NA,NA,NA,VIMI
218,926,Pink (Odd),1952,NA,NA,NA,VIMI
219,925,Pink (Odd),1952,NA,NA,NA,VIMI
220,945,Lake Sockeye,1952,NA,NA,NA,VIMI
221,946,Lake Sockeye,1952,NA,NA,NA,VIMI
222,947,Lake Sockeye,1952,NA,NA,NA,VIMI
223,948,Lake Sockeye,1952,NA,NA,NA,VIMI
224,949,Lake Sockeye,1952,NA,NA,NA,VIMI
225,950,Lake Sockeye,1952,NA,NA,NA,VIMI
226,951,Lake Sockeye,1952,NA,NA,NA,VIMI
227,927,Lake Sockeye,1952,NA,NA,NA,VIMI
228,952,Lake Sockeye,1952,NA,NA,NA,VIMI
229,953,Lake Sockeye,1952,NA,NA,NA,VIMI
230,954,Lake Sockeye,1952,NA,NA,NA,VIMI
231,928,Lake Sockeye,1952,NA,1500,NA,VIMI
232,955,Lake Sockeye,1952,NA,NA,NA,VIMI
233,937,Lake Sockeye,1952,NA,NA,NA,VIMI
234,956,Lake Sockeye,1952,NA,NA,NA,VIMI
235,929,Lake Sockeye,1952,NA,1500,NA,VIMI
236,957,Lake Sockeye,1952,NA,NA,NA,VIMI
237,958,Lake Sockeye,1952,NA,NA,NA,VIMI
238,930,Lake Sockeye,1952,NA,NA,NA,VIMI
239,931,Lake Sockeye,1952,NA,NA,NA,VIMI
240,959,Lake Sockeye,1952,NA,NA,NA,VIMI
241,960,Lake Sockeye,1952,NA,NA,NA,VIMI
242,961,Lake Sockeye,1952,NA,NA,NA,VIMI
243,962,Lake Sockeye,1952,NA,NA,NA,VIMI
244,938,Lake Sockeye,1952,NA,NA,NA,VIMI
245,939,Lake Sockeye,1952,NA,NA,NA,VIMI
246,963,Lake Sockeye,1952,NA,NA,NA,VIMI
247,964,Lake Sockeye,1952,NA,NA,NA,VIMI
248,966,Lake Sockeye,1952,NA,NA,NA,VIMI
249,932,Lake Sockeye,1952,NA,NA,NA,VIMI
250,967,Lake Sockeye,1952,NA,NA,NA,VIMI
251,941,Lake Sockeye,1952,NA,NA,NA,VIMI
252,933,Lake Sockeye,1952,NA,NA,NA,VIMI
253,942,Lake Sockeye,1952,NA,NA,NA,VIMI
254,943,Lake Sockeye,1952,NA,NA,NA,VIMI
255,969,Lake Sockeye,1952,NA,NA,NA,VIMI
256,935,Lake Sockeye,1952,NA,NA,NA,VIMI
257,976,Lake Sockeye,1952,NA,NA,NA,VIMI
258,936,Lake Sockeye,1952,NA,NA,NA,VIMI
259,970,Lake Sockeye,1952,NA,NA,NA,VIMI
260,944,Lake Sockeye,1952,NA,NA,NA,VIMI
261,973,River Sockeye,1952,NA,NA,NA,VIMI
262,974,River Sockeye,1952,NA,NA,NA,VIMI
263,971,River Sockeye,1952,NA,NA,NA,VIMI
264,972,River Sockeye,1952,NA,NA,NA,VIMI
265,322,Chinook,1953,NA,5575,NA,VIMI
266,321,Chinook,1953,NA,NA,NA,VIMI
267,324,Chinook,1953,NA,NA,NA,VIMI
268,325,Chinook,1953,NA,1700,NA,VIMI
269,323,Chinook,1953,NA,NA,NA,VIMI
270,334,Chinook,1953,NA,5000,NA,VIMI
271,331,Chinook,1953,NA,7900,NA,VIMI
272,332,Chinook,1953,NA,15000,NA,VIMI
273,327,Chinook,1953,NA,20200,NA,VIMI
274,330,Chinook,1953,NA,795,NA,VIMI
275,320,Chinook,1953,NA,20875,NA,VIMI
276,326,Chinook,1953,NA,20475,NA,VIMI
277,328,Chinook,1953,NA,20400,NA,VIMI
278,329,Chinook,1953,NA,23625,NA,VIMI
279,901,Chum,1953,25500,40500,NA,VIMI
280,904,Chum,1953,422454,508375,NA,VIMI
281,905,Chum,1953,39725,30750,NA,VIMI
282,902,Chum,1953,26635,25000,NA,VIMI
283,903,Chum,1953,120747,111750,NA,VIMI
284,977,Chum,1953,109919,46200,152614,VIMI
285,900,Chum,1953,28328,181550,NA,VIMI
286,978,Chum,1953,540337,532275,1116888,VIMI
287,979,Chum,1953,17250,52450,NA,VIMI
288,915,Coho,1953,NA,10200,NA,VIMI
289,910,Coho,1953,NA,130450,NA,VIMI
290,911,Coho,1953,NA,35475,NA,VIMI
291,908,Coho,1953,NA,23125,NA,VIMI
292,916,Coho,1953,NA,18700,NA,VIMI
293,907,Coho,1953,NA,13325,NA,VIMI
294,913,Coho,1953,NA,6900,NA,VIMI
295,912,Coho,1953,NA,54675,NA,VIMI
296,909,Coho,1953,NA,143875,NA,VIMI
297,914,Coho,1953,NA,108225,NA,VIMI
298,917,Pink (Even),1953,NA,NA,NA,VIMI
299,919,Pink (Even),1953,NA,NA,NA,VIMI
300,920,Pink (Even),1953,NA,NA,NA,VIMI
301,918,Pink (Even),1953,NA,NA,NA,VIMI
302,921,Pink (Odd),1953,132980,121725,NA,VIMI
303,923,Pink (Odd),1953,25465,20775,NA,VIMI
304,922,Pink (Odd),1953,932472,471625,NA,VIMI
305,924,Pink (Odd),1953,23127,21150,NA,VIMI
306,926,Pink (Odd),1953,108205,107775,NA,VIMI
307,925,Pink (Odd),1953,NA,8100,NA,VIMI
308,945,Lake Sockeye,1953,NA,NA,NA,VIMI
309,946,Lake Sockeye,1953,NA,200,NA,VIMI
310,947,Lake Sockeye,1953,NA,400,NA,VIMI
311,948,Lake Sockeye,1953,NA,1500,NA,VIMI
312,949,Lake Sockeye,1953,NA,3500,NA,VIMI
313,950,Lake Sockeye,1953,NA,NA,NA,VIMI
314,951,Lake Sockeye,1953,NA,NA,NA,VIMI
315,927,Lake Sockeye,1953,NA,3500,NA,VIMI
316,952,Lake Sockeye,1953,NA,NA,NA,VIMI
317,953,Lake Sockeye,1953,NA,15000,NA,VIMI
318,954,Lake Sockeye,1953,NA,NA,NA,VIMI
319,928,Lake Sockeye,1953,NA,200,NA,VIMI
320,955,Lake Sockeye,1953,NA,7500,NA,VIMI
321,937,Lake Sockeye,1953,NA,NA,NA,VIMI
322,956,Lake Sockeye,1953,NA,750,NA,VIMI
323,929,Lake Sockeye,1953,NA,7500,NA,VIMI
324,957,Lake Sockeye,1953,NA,NA,NA,VIMI
325,958,Lake Sockeye,1953,NA,26000,NA,VIMI
326,930,Lake Sockeye,1953,NA,NA,NA,VIMI
327,931,Lake Sockeye,1953,NA,15000,NA,VIMI
328,959,Lake Sockeye,1953,NA,NA,NA,VIMI
329,960,Lake Sockeye,1953,NA,3500,NA,VIMI
330,961,Lake Sockeye,1953,NA,NA,NA,VIMI
331,962,Lake Sockeye,1953,NA,NA,NA,VIMI
332,938,Lake Sockeye,1953,NA,NA,NA,VIMI
333,939,Lake Sockeye,1953,1.00E+05,1.00E+05,1.00E+05,VIMI
334,963,Lake Sockeye,1953,NA,NA,NA,VIMI
335,964,Lake Sockeye,1953,NA,8000,NA,VIMI
336,966,Lake Sockeye,1953,NA,750,NA,VIMI
337,932,Lake Sockeye,1953,NA,400,NA,VIMI
338,967,Lake Sockeye,1953,NA,3500,NA,VIMI
339,941,Lake Sockeye,1953,NA,750,NA,VIMI
340,933,Lake Sockeye,1953,NA,1131,NA,VIMI
341,942,Lake Sockeye,1953,NA,NA,NA,VIMI
342,943,Lake Sockeye,1953,NA,NA,NA,VIMI
343,969,Lake Sockeye,1953,NA,NA,NA,VIMI
344,935,Lake Sockeye,1953,NA,400,NA,VIMI
345,976,Lake Sockeye,1953,NA,NA,NA,VIMI
346,936,Lake Sockeye,1953,NA,NA,NA,VIMI
347,970,Lake Sockeye,1953,NA,3000,NA,VIMI
348,944,Lake Sockeye,1953,NA,NA,NA,VIMI
349,973,River Sockeye,1953,NA,200,NA,VIMI
350,974,River Sockeye,1953,NA,NA,NA,VIMI
351,971,River Sockeye,1953,NA,5400,NA,VIMI
352,972,River Sockeye,1953,NA,75,NA,VIMI
353,322,Chinook,1954,NA,15025,NA,VIMI
354,321,Chinook,1954,NA,NA,NA,VIMI
355,324,Chinook,1954,NA,25,NA,VIMI
356,325,Chinook,1954,NA,1525,NA,VIMI
357,323,Chinook,1954,NA,NA,NA,VIMI
358,334,Chinook,1954,NA,16500,NA,VIMI
359,331,Chinook,1954,NA,7700,NA,VIMI
360,332,Chinook,1954,NA,15000,NA,VIMI
361,327,Chinook,1954,NA,17700,NA,VIMI
362,330,Chinook,1954,NA,8330,NA,VIMI
363,320,Chinook,1954,NA,20300,NA,VIMI
364,326,Chinook,1954,NA,10275,NA,VIMI
365,328,Chinook,1954,NA,18725,NA,VIMI
366,329,Chinook,1954,NA,8031,NA,VIMI
367,901,Chum,1954,18000,33000,NA,VIMI
368,904,Chum,1954,536225,607250,NA,VIMI
369,905,Chum,1954,96437,74650,NA,VIMI
370,902,Chum,1954,33400,33025,NA,VIMI
371,903,Chum,1954,95848,95325,NA,VIMI
372,977,Chum,1954,108591,57400,179679,VIMI
373,900,Chum,1954,49645,250800,NA,VIMI
374,978,Chum,1954,621272,697264,1369292,VIMI
375,979,Chum,1954,6500,14200,NA,VIMI
376,915,Coho,1954,NA,10150,NA,VIMI
377,910,Coho,1954,NA,114825,NA,VIMI
378,911,Coho,1954,NA,26725,NA,VIMI
379,908,Coho,1954,NA,31600,NA,VIMI
380,916,Coho,1954,NA,11075,NA,VIMI
381,907,Coho,1954,NA,45725,NA,VIMI
382,913,Coho,1954,NA,10375,NA,VIMI
383,912,Coho,1954,NA,56350,NA,VIMI
384,909,Coho,1954,NA,78875,NA,VIMI
385,914,Coho,1954,NA,114019,NA,VIMI
386,917,Pink (Even),1954,542619,195450,788811,VIMI
387,919,Pink (Even),1954,NA,125850,NA,VIMI
388,920,Pink (Even),1954,389847,380275,543672,VIMI
389,918,Pink (Even),1954,NA,14115,NA,VIMI
390,921,Pink (Odd),1954,NA,NA,NA,VIMI
391,923,Pink (Odd),1954,NA,NA,NA,VIMI
392,922,Pink (Odd),1954,NA,NA,NA,VIMI
393,924,Pink (Odd),1954,NA,NA,NA,VIMI
394,926,Pink (Odd),1954,NA,NA,NA,VIMI
395,925,Pink (Odd),1954,NA,NA,NA,VIMI
396,945,Lake Sockeye,1954,NA,2000,NA,VIMI
397,946,Lake Sockeye,1954,NA,250,NA,VIMI
398,947,Lake Sockeye,1954,NA,400,NA,VIMI
399,948,Lake Sockeye,1954,NA,1500,NA,VIMI
400,949,Lake Sockeye,1954,NA,3500,NA,VIMI
401,950,Lake Sockeye,1954,NA,NA,NA,VIMI
402,951,Lake Sockeye,1954,NA,NA,NA,VIMI
403,927,Lake Sockeye,1954,NA,1500,NA,VIMI
404,952,Lake Sockeye,1954,NA,NA,NA,VIMI
405,953,Lake Sockeye,1954,NA,35000,NA,VIMI
406,954,Lake Sockeye,1954,NA,NA,NA,VIMI
407,928,Lake Sockeye,1954,NA,200,NA,VIMI
408,955,Lake Sockeye,1954,NA,7500,NA,VIMI
409,937,Lake Sockeye,1954,NA,NA,NA,VIMI
410,956,Lake Sockeye,1954,NA,2400,NA,VIMI
411,929,Lake Sockeye,1954,NA,1500,NA,VIMI
412,957,Lake Sockeye,1954,NA,NA,NA,VIMI
413,958,Lake Sockeye,1954,NA,26000,NA,VIMI
414,930,Lake Sockeye,1954,NA,NA,NA,VIMI
415,931,Lake Sockeye,1954,NA,7500,NA,VIMI
416,959,Lake Sockeye,1954,NA,NA,NA,VIMI
417,960,Lake Sockeye,1954,NA,1500,NA,VIMI
418,961,Lake Sockeye,1954,NA,1500,NA,VIMI
419,962,Lake Sockeye,1954,NA,NA,NA,VIMI
420,938,Lake Sockeye,1954,NA,1500,NA,VIMI
421,939,Lake Sockeye,1954,75000,75000,75000,VIMI
422,963,Lake Sockeye,1954,NA,NA,NA,VIMI
423,964,Lake Sockeye,1954,NA,9000,NA,VIMI
424,966,Lake Sockeye,1954,NA,750,NA,VIMI
425,932,Lake Sockeye,1954,NA,3500,NA,VIMI
426,967,Lake Sockeye,1954,NA,1500,NA,VIMI
427,941,Lake Sockeye,1954,NA,1500,NA,VIMI
428,933,Lake Sockeye,1954,NA,4143,NA,VIMI
429,942,Lake Sockeye,1954,NA,NA,NA,VIMI
430,943,Lake Sockeye,1954,NA,NA,NA,VIMI
431,969,Lake Sockeye,1954,NA,NA,NA,VIMI
432,935,Lake Sockeye,1954,NA,750,NA,VIMI
433,976,Lake Sockeye,1954,NA,NA,NA,VIMI
434,936,Lake Sockeye,1954,NA,NA,NA,VIMI
435,970,Lake Sockeye,1954,NA,2000,NA,VIMI
436,944,Lake Sockeye,1954,NA,NA,NA,VIMI
437,973,River Sockeye,1954,NA,200,NA,VIMI
438,974,River Sockeye,1954,NA,NA,NA,VIMI
439,971,River Sockeye,1954,NA,7200,NA,VIMI
440,972,River Sockeye,1954,NA,95,NA,VIMI
441,322,Chinook,1955,NA,8250,NA,VIMI
442,321,Chinook,1955,NA,NA,NA,VIMI
443,324,Chinook,1955,NA,NA,NA,VIMI
444,325,Chinook,1955,NA,3000,NA,VIMI
445,323,Chinook,1955,NA,NA,NA,VIMI
446,334,Chinook,1955,NA,11000,NA,VIMI
447,331,Chinook,1955,NA,3900,NA,VIMI
448,332,Chinook,1955,NA,15000,NA,VIMI
449,327,Chinook,1955,NA,19325,NA,VIMI
450,330,Chinook,1955,NA,3250,NA,VIMI
451,320,Chinook,1955,NA,20325,NA,VIMI
452,326,Chinook,1955,NA,16050,NA,VIMI
453,328,Chinook,1955,NA,18575,NA,VIMI
454,329,Chinook,1955,NA,8550,NA,VIMI
455,901,Chum,1955,7950,11450,NA,VIMI
456,904,Chum,1955,253708,309475,NA,VIMI
457,905,Chum,1955,41433,32000,NA,VIMI
458,902,Chum,1955,10664,10300,NA,VIMI
459,903,Chum,1955,100651,98750,NA,VIMI
460,977,Chum,1955,23618,20875,39867,VIMI
461,900,Chum,1955,23600,114475,NA,VIMI
462,978,Chum,1955,160210,164375,370907,VIMI
463,979,Chum,1955,4650,12550,NA,VIMI
464,915,Coho,1955,NA,13325,NA,VIMI
465,910,Coho,1955,NA,129675,NA,VIMI
466,911,Coho,1955,NA,40975,NA,VIMI
467,908,Coho,1955,NA,41500,NA,VIMI
468,916,Coho,1955,NA,9200,NA,VIMI
469,907,Coho,1955,NA,32073,NA,VIMI
470,913,Coho,1955,NA,10350,NA,VIMI
471,912,Coho,1955,NA,37080,NA,VIMI
472,909,Coho,1955,NA,140225,NA,VIMI
473,914,Coho,1955,NA,86550,NA,VIMI
474,917,Pink (Even),1955,NA,NA,NA,VIMI
475,919,Pink (Even),1955,NA,NA,NA,VIMI
476,920,Pink (Even),1955,NA,NA,NA,VIMI
477,918,Pink (Even),1955,NA,NA,NA,VIMI
478,921,Pink (Odd),1955,100070,91600,NA,VIMI
479,923,Pink (Odd),1955,21637,17725,NA,VIMI
480,922,Pink (Odd),1955,485450,337975,NA,VIMI
481,924,Pink (Odd),1955,16692,15925,NA,VIMI
482,926,Pink (Odd),1955,322260,320900,NA,VIMI
483,925,Pink (Odd),1955,NA,1650,NA,VIMI
484,945,Lake Sockeye,1955,NA,700,NA,VIMI
485,946,Lake Sockeye,1955,NA,100,NA,VIMI
486,947,Lake Sockeye,1955,NA,750,NA,VIMI
487,948,Lake Sockeye,1955,NA,1500,NA,VIMI
488,949,Lake Sockeye,1955,NA,7500,NA,VIMI
489,950,Lake Sockeye,1955,NA,NA,NA,VIMI
490,951,Lake Sockeye,1955,NA,NA,NA,VIMI
491,927,Lake Sockeye,1955,NA,1500,NA,VIMI
492,952,Lake Sockeye,1955,NA,NA,NA,VIMI
493,953,Lake Sockeye,1955,NA,15000,NA,VIMI
494,954,Lake Sockeye,1955,NA,NA,NA,VIMI
495,928,Lake Sockeye,1955,NA,1500,NA,VIMI
496,955,Lake Sockeye,1955,NA,1500,NA,VIMI
497,937,Lake Sockeye,1955,NA,NA,NA,VIMI
498,956,Lake Sockeye,1955,NA,1500,NA,VIMI
499,929,Lake Sockeye,1955,NA,1500,NA,VIMI
500,957,Lake Sockeye,1955,NA,NA,NA,VIMI
